Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2019,Buys,Rajasthan Royals,,,"₹8,40,00,000",No,No
2019,Buys,Kings XI Punjab,,,"₹8,40,00,000",No,No
2019,Buys,Kings XI Punjab,,,"₹7,20,00,000",No,No
2019,Buys,Delhi Capitals,,,"₹6,40,00,000",No,No
2019,Buys,Kolkata Knight Riders,,,"₹5,00,00,000",No,No
2019,Buys,Delhi Capitals,,,"₹5,00,00,000",No,No
2019,Buys,Chennai Super Kings,,,"₹5,00,00,000",No,No
2019,Buys,Royal Challengers Bengaluru,,,"₹5,00,00,000",No,No
