Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2023,Hyderabad,Vivrant Sharma,,,"₹2,60,00,000",No,No
2023,Hyderabad,Adil Rashid,,,"₹2,00,00,000",No,No
2023,Hyderabad,Mayank Dagar,,,"₹1,80,00,000",No,No
2023,Hyderabad,Akeal Hosein,,,"₹1,00,00,000",No,No
2023,Hyderabad,Mayank Markande,,,"₹50,00,000",No,No
2023,Hyderabad,Upendra Singh Yadav,,,"₹25,00,000",No,No
2023,Hyderabad,Sanvir Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Anmolpreet Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Samarth Vyas,,,"₹20,00,000",No,No
2023,Hyderabad,Nitish Kumar Reddy,,,"₹20,00,000",No,No
2023,Hyderabad,Punjab Kings,,,"₹18,50,00,000",No,No
2023,Hyderabad,Mumbai Indians,,,"₹17,50,00,000",No,No
2023,Hyderabad,Chennai Super Kings,,,"₹16,25,00,000",No,No
2023,Hyderabad,Lucknow Super Giants,,,"₹16,00,00,000",No,No
2023,Hyderabad,Sunrisers Hyderabad,,,"₹13,25,00,000",No,No
2023,Hyderabad,Sunrisers Hyderabad,,,"₹8,25,00,000",No,No
2023,Hyderabad,Gujarat Titans,,,"₹6,00,00,000",No,No
2023,Hyderabad,Rajasthan Royals,,,"₹5,75,00,000",No,No
2023,Hyderabad,Delhi Capitals,,,"₹5,50,00,000",No,No
2023,Hyderabad,Sunrisers Hyderabad,,,"₹5,25,00,000",No,No
2023,Hyderabad,Tom Banton,,,"₹2,00,00,000",No,No
2023,Hyderabad,Chris Jordan,,,"₹2,00,00,000",No,No
2023,Hyderabad,Adam Milne,,,"₹2,00,00,000",No,No
2023,Hyderabad,Travis Head,,,"₹2,00,00,000",No,No
2023,Hyderabad,Rassie Van Der Dussen,,,"₹2,00,00,000",No,No
2023,Hyderabad,Jimmy Neesham,,,"₹2,00,00,000",No,No
2023,Hyderabad,Chris Lynn,,,"₹2,00,00,000",No,No
2023,Hyderabad,Jamie Overton,,,"₹2,00,00,000",No,No
2023,Hyderabad,Craig Overton,,,"₹2,00,00,000",No,No
2023,Hyderabad,Tymal Mills,,,"₹2,00,00,000",No,No
2023,Hyderabad,Dawid Malan,,,"₹1,50,00,000",No,No
2023,Hyderabad,Sherfane Rutherford,,,"₹1,50,00,000",No,No
2023,Hyderabad,Riley Meredith,,,"₹1,50,00,000",No,No
2023,Hyderabad,Jason Roy,,,"₹1,50,00,000",No,No
2023,Hyderabad,Sean Abbott,,,"₹1,50,00,000",No,No
2023,Hyderabad,Nathan Coulter-Nile,,,"₹1,50,00,000",No,No
2023,Hyderabad,Mujeeb Rahman,,,"₹1,00,00,000",No,No
2023,Hyderabad,Tabraiz Shamsi,,,"₹1,00,00,000",No,No
2023,Hyderabad,Daryl Mitchell,,,"₹1,00,00,000",No,No
2023,Hyderabad,Mohammad Nabi,,,"₹1,00,00,000",No,No
2023,Hyderabad,Shai Hope,,,"₹1,00,00,000",No,No
2023,Hyderabad,Tom Latham,,,"₹1,00,00,000",No,No
2023,Hyderabad,Michael Bracewell,,,"₹1,00,00,000",No,No
2023,Hyderabad,Andrew Tye,,,"₹1,00,00,000",No,No
2023,Hyderabad,Luke Wood,,,"₹1,00,00,000",No,No
2023,Hyderabad,Moises Henriques,,,"₹1,00,00,000",No,No
2023,Hyderabad,Matt Henry,,,"₹1,00,00,000",No,No
2023,Hyderabad,Roston Chase,,,"₹1,00,00,000",No,No
2023,Hyderabad,Rahkeem Cornwall,,,"₹1,00,00,000",No,No
2023,Hyderabad,Wayne Parnell,,,"₹75,00,000",No,No
2023,Hyderabad,Joshua Philippe,,,"₹75,00,000",No,No
2023,Hyderabad,Ish Sodhi,,,"₹75,00,000",No,No
2023,Hyderabad,Tom Curran,,,"₹75,00,000",No,No
2023,Hyderabad,Darcy Short,,,"₹75,00,000",No,No
2023,Hyderabad,David Payne,,,"₹75,00,000",No,No
2023,Hyderabad,Carlos Brathwaite,,,"₹75,00,000",No,No
2023,Hyderabad,Kusal Mendis,,,"₹50,00,000",No,No
2023,Hyderabad,Paul Stirling,,,"₹50,00,000",No,No
2023,Hyderabad,Dasun Shanaka,,,"₹50,00,000",No,No
2023,Hyderabad,Taskin Ahmed,,,"₹50,00,000",No,No
2023,Hyderabad,Dushmanta Chameera,,,"₹50,00,000",No,No
2023,Hyderabad,Blessing Muzarabani,,,"₹50,00,000",No,No
2023,Hyderabad,Sandeep Sharma,,,"₹50,00,000",No,No
2023,Hyderabad,Johnson Charles,,,"₹50,00,000",No,No
2023,Hyderabad,Andre Fletcher,,,"₹50,00,000",No,No
2023,Hyderabad,Lorcan Tucker,,,"₹50,00,000",No,No
2023,Hyderabad,Shahbaz Nadeem,,,"₹50,00,000",No,No
2023,Hyderabad,Reeza Hendricks,,,"₹50,00,000",No,No
2023,Hyderabad,Christiaan Jonker,,,"₹50,00,000",No,No
2023,Hyderabad,Brandon King,,,"₹50,00,000",No,No
2023,Hyderabad,Karun Nair,,,"₹50,00,000",No,No
2023,Hyderabad,Pathum Nissaanka,,,"₹50,00,000",No,No
2023,Hyderabad,Gurkeerat Singh,,,"₹50,00,000",No,No
2023,Hyderabad,Harry Tector,,,"₹50,00,000",No,No
2023,Hyderabad,Najibullah Zadran,,,"₹50,00,000",No,No
2023,Hyderabad,Qais Ahmad,,,"₹50,00,000",No,No
2023,Hyderabad,Charith Asalanka,,,"₹50,00,000",No,No
2023,Hyderabad,Dominic Drakes,,,"₹50,00,000",No,No
2023,Hyderabad,George Garton,,,"₹50,00,000",No,No
2023,Hyderabad,Chamika Karunaratne,,,"₹50,00,000",No,No
2023,Hyderabad,Sandeep Warrier,,,"₹50,00,000",No,No
2023,Hyderabad,Ben Dwarshuis,,,"₹50,00,000",No,No
2023,Hyderabad,Richard Gleeson,,,"₹50,00,000",No,No
2023,Hyderabad,Lahiru Kumara,,,"₹50,00,000",No,No
2023,Hyderabad,Dilshan Madushanka,,,"₹50,00,000",No,No
2023,Hyderabad,Billy Stanlake,,,"₹50,00,000",No,No
2023,Hyderabad,Afif Hossain,,,"₹50,00,000",No,No
2023,Hyderabad,Scott Kuggeleijn,,,"₹50,00,000",No,No
2023,Hyderabad,Sisanda Magala,,,"₹50,00,000",No,No
2023,Hyderabad,Dhananjaya Silva,,,"₹50,00,000",No,No
2023,Hyderabad,Dunith Wellalage,,,"₹50,00,000",No,No
2023,Hyderabad,Varun Aaron,,,"₹50,00,000",No,No
2023,Hyderabad,Sheldon Cottrel,,,"₹50,00,000",No,No
2023,Hyderabad,Daryn Dupavillon,,,"₹50,00,000",No,No
2023,Hyderabad,Dhawal Kulkarni,,,"₹50,00,000",No,No
2023,Hyderabad,Barinder Sran,,,"₹50,00,000",No,No
2023,Hyderabad,Glenton Stuurman,,,"₹50,00,000",No,No
2023,Hyderabad,Rehan Ahmed,,,"₹50,00,000",No,No
2023,Hyderabad,Fabian Allen,,,"₹50,00,000",No,No
2023,Hyderabad,Karim Janat,,,"₹50,00,000",No,No
2023,Hyderabad,Keshav Maharaj,,,"₹50,00,000",No,No
2023,Hyderabad,Pawan Negi,,,"₹50,00,000",No,No
2023,Hyderabad,Keemo Paul,,,"₹50,00,000",No,No
2023,Hyderabad,Will Smeed,,,"₹40,00,000",No,No
2023,Hyderabad,Jordan Thompson,,,"₹40,00,000",No,No
2023,Hyderabad,Thomas Helm,,,"₹40,00,000",No,No
2023,Hyderabad,James Fuller,,,"₹40,00,000",No,No
2023,Hyderabad,Benny Howell,,,"₹40,00,000",No,No
2023,Hyderabad,Lance Morris,,,"₹30,00,000",No,No
2023,Hyderabad,Apoorv Wankhade,,,"₹30,00,000",No,No
2023,Hyderabad,Aniket Choudhary,,,"₹30,00,000",No,No
2023,Hyderabad,Shubham Khajuria,,,"₹20,00,000",No,No
2023,Hyderabad,Rohan Kunnummal,,,"₹20,00,000",No,No
2023,Hyderabad,Chethan L.R.,,,"₹20,00,000",No,No
2023,Hyderabad,Himmat Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Corbin Bosch,,,"₹20,00,000",No,No
2023,Hyderabad,Priyam Garg,,,"₹20,00,000",No,No
2023,Hyderabad,Saurabh Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Shashank Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Mohammed Azharuddeen,,,"₹20,00,000",No,No
2023,Hyderabad,Dinesh Bana,,,"₹20,00,000",No,No
2023,Hyderabad,Abhimanyu Easwaran,,,"₹20,00,000",No,No
2023,Hyderabad,Sumit Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Mujtaba Yousuf,,,"₹20,00,000",No,No
2023,Hyderabad,Chintal Gandhi,,,"₹20,00,000",No,No
2023,Hyderabad,Shreyas Gopal,,,"₹20,00,000",No,No
2023,Hyderabad,S Midhun,,,"₹20,00,000",No,No
2023,Hyderabad,Izharulhuq Naveed,,,"₹20,00,000",No,No
2023,Hyderabad,Sachin Baby,,,"₹20,00,000",No,No
2023,Hyderabad,Ashwin Hebbar,,,"₹20,00,000",No,No
2023,Hyderabad,Pukhraj Mann,,,"₹20,00,000",No,No
2023,Hyderabad,Akshat Raghuwanshi,,,"₹20,00,000",No,No
2023,Hyderabad,Himanshu Rana,,,"₹20,00,000",No,No
2023,Hyderabad,Shoun Roger,,,"₹20,00,000",No,No
2023,Hyderabad,Virat Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Gerald Coetzee,,,"₹20,00,000",No,No
2023,Hyderabad,Evan Jones,,,"₹20,00,000",No,No
2023,Hyderabad,Abid Mushtaq,,,"₹20,00,000",No,No
2023,Hyderabad,Suryansh Shedge,,,"₹20,00,000",No,No
2023,Hyderabad,Jagadeesha Suchith,,,"₹20,00,000",No,No
2023,Hyderabad,Ricky Bhui,,,"₹20,00,000",No,No
2023,Hyderabad,Baba Indrajith,,,"₹20,00,000",No,No
2023,Hyderabad,Sheldon Jackson,,,"₹20,00,000",No,No
2023,Hyderabad,Aryan Juyal,,,"₹20,00,000",No,No
2023,Hyderabad,Kirant Shinde,,,"₹20,00,000",No,No
2023,Hyderabad,Luvnith Sisodia,,,"₹20,00,000",No,No
2023,Hyderabad,Vishnu Solanki,,,"₹20,00,000",No,No
2023,Hyderabad,Ravi Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Sushant Mishra,,,"₹20,00,000",No,No
2023,Hyderabad,Arzan Nagwaswalla,,,"₹20,00,000",No,No
2023,Hyderabad,Ishan Porel,,,"₹20,00,000",No,No
2023,Hyderabad,Akash Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Basil Thampi,,,"₹20,00,000",No,No
2023,Hyderabad,Paul Van Meekeren,,,"₹20,00,000",No,No
2023,Hyderabad,Vyshak Vijay Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,S.Ajith Ram,,,"₹20,00,000",No,No
2023,Hyderabad,Satyajeet Bachhav,,,"₹20,00,000",No,No
2023,Hyderabad,Tejas Baroka,,,"₹20,00,000",No,No
2023,Hyderabad,Yuvraj Chudasama,,,"₹20,00,000",No,No
2023,Hyderabad,Peter Hatzoglou,,,"₹20,00,000",No,No
2023,Hyderabad,Karthik Meiyappan,,,"₹20,00,000",No,No
2023,Hyderabad,Shivam Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Priyansh Arya,,,"₹20,00,000",No,No
2023,Hyderabad,Matthew Breetzke,,,"₹20,00,000",No,No
2023,Hyderabad,Shivam Chauhan,,,"₹20,00,000",No,No
2023,Hyderabad,Rahul Gahlaut,,,"₹20,00,000",No,No
2023,Hyderabad,Sudip Gharami,,,"₹20,00,000",No,No
2023,Hyderabad,C. Hari Nishaanth,,,"₹20,00,000",No,No
2023,Hyderabad,Amandeep Khare,,,"₹20,00,000",No,No
2023,Hyderabad,Bhanu Pania,,,"₹20,00,000",No,No
2023,Hyderabad,Ekant Sen,,,"₹20,00,000",No,No
2023,Hyderabad,Akash Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Himanshu Bisht,,,"₹20,00,000",No,No
2023,Hyderabad,Mickil Jaiswal,,,"₹20,00,000",No,No
2023,Hyderabad,G.Aniketh Reddy,,,"₹20,00,000",No,No
2023,Hyderabad,Atit Sheth,,,"₹20,00,000",No,No
2023,Hyderabad,M. Siddharth,,,"₹20,00,000",No,No
2023,Hyderabad,Tanay Thyagarajann,,,"₹20,00,000",No,No
2023,Hyderabad,Sumeet Verma,,,"₹20,00,000",No,No
2023,Hyderabad,Sanjay Yadav,,,"₹20,00,000",No,No
2023,Hyderabad,Ajitesh Guruswamy,,,"₹20,00,000",No,No
2023,Hyderabad,Yash Kothari,,,"₹20,00,000",No,No
2023,Hyderabad,Suresh Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Kumar Kushagra,,,"₹20,00,000",No,No
2023,Hyderabad,Anmol Malhotra,,,"₹20,00,000",No,No
2023,Hyderabad,Robin Minz,,,"₹20,00,000",No,No
2023,Hyderabad,Agniv Pan,,,"₹20,00,000",No,No
2023,Hyderabad,Priyesh Patel,,,"₹20,00,000",No,No
2023,Hyderabad,Mitesh Patel,,,"₹20,00,000",No,No
2023,Hyderabad,Abishek Porel,,,"₹20,00,000",No,No
2023,Hyderabad,Bharat Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Vivek Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Abhijeet Tomar,,,"₹20,00,000",No,No
2023,Hyderabad,Basit Bashir,,,"₹20,00,000",No,No
2023,Hyderabad,Nandre Burger,,,"₹20,00,000",No,No
2023,Hyderabad,Rasikh Dar,,,"₹20,00,000",No,No
2023,Hyderabad,Sakib Hussain,,,"₹20,00,000",No,No
2023,Hyderabad,Waseem Khanday,,,"₹20,00,000",No,No
2023,Hyderabad,Ravi Kiran Majeti,,,"₹20,00,000",No,No
2023,Hyderabad,Lukman Hussain Meriwala,,,"₹20,00,000",No,No
2023,Hyderabad,Anuj Raj,,,"₹20,00,000",No,No
2023,Hyderabad,Ankit Singh Rajpoot,,,"₹20,00,000",No,No
2023,Hyderabad,Prince Yadav,,,"₹20,00,000",No,No
2023,Hyderabad,Prithviraj Yarra,,,"₹20,00,000",No,No
2023,Hyderabad,Mushtaq Beg,,,"₹20,00,000",No,No
2023,Hyderabad,Rocky Bhasker,,,"₹20,00,000",No,No
2023,Hyderabad,Sanjith Devaraj,,,"₹20,00,000",No,No
2023,Hyderabad,Allah Mohammad,,,"₹20,00,000",No,No
2023,Hyderabad,Lalit Mohan,,,"₹20,00,000",No,No
2023,Hyderabad,Bhuwan Rohilla,,,"₹20,00,000",No,No
2023,Hyderabad,Aman Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Manav Suthar,,,"₹20,00,000",No,No
2023,Hyderabad,Anirudh Balachander,,,"₹20,00,000",No,No
2023,Hyderabad,Gourav Choudhary,,,"₹20,00,000",No,No
2023,Hyderabad,Saurav Chuahan,,,"₹20,00,000",No,No
2023,Hyderabad,Kumar Deobrat,,,"₹20,00,000",No,No
2023,Hyderabad,Chirag Gandhi,,,"₹20,00,000",No,No
2023,Hyderabad,Arman Jaffer,,,"₹20,00,000",No,No
2023,Hyderabad,Madhav Kaushik,,,"₹20,00,000",No,No
2023,Hyderabad,Priyank Panchal,,,"₹20,00,000",No,No
2023,Hyderabad,Ayush Pandey,,,"₹20,00,000",No,No
2023,Hyderabad,Rohan Patil,,,"₹20,00,000",No,No
2023,Hyderabad,Sanjay Ramaswamy,,,"₹20,00,000",No,No
2023,Hyderabad,Siddharth Yadav,,,"₹20,00,000",No,No
2023,Hyderabad,Prayas Barman,,,"₹20,00,000",No,No
2023,Hyderabad,Rahul Buddhi,,,"₹20,00,000",No,No
2023,Hyderabad,Vaisakh Chandran,,,"₹20,00,000",No,No
2023,Hyderabad,Writtick Chatterjee,,,"₹20,00,000",No,No
2023,Hyderabad,Prashant Chopra,,,"₹20,00,000",No,No
2023,Hyderabad,Harsh Dubey,,,"₹20,00,000",No,No
2023,Hyderabad,Tanush Kotian,,,"₹20,00,000",No,No
2023,Hyderabad,Ninad Rathva,,,"₹20,00,000",No,No
2023,Hyderabad,B. Surya,,,"₹20,00,000",No,No
2023,Hyderabad,Shivank Vashisth,,,"₹20,00,000",No,No
2023,Hyderabad,Ankush Bains,,,"₹20,00,000",No,No
2023,Hyderabad,Christopher Benjamin,,,"₹20,00,000",No,No
2023,Hyderabad,Connor Esterhuizen,,,"₹20,00,000",No,No
2023,Hyderabad,Mohd Arslan Khan,,,"₹20,00,000",No,No
2023,Hyderabad,Mamidi Krishna,,,"₹20,00,000",No,No
2023,Hyderabad,Fazil Makaya,,,"₹20,00,000",No,No
2023,Hyderabad,Akshdeep Nath,,,"₹20,00,000",No,No
2023,Hyderabad,Deepak Punia,,,"₹20,00,000",No,No
2023,Hyderabad,Ateev Saini,,,"₹20,00,000",No,No
2023,Hyderabad,Bipin Saurabh,,,"₹20,00,000",No,No
2023,Hyderabad,B.R. Sharath,,,"₹20,00,000",No,No
2023,Hyderabad,Yashovardhan Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Lakshay Thareja,,,"₹20,00,000",No,No
2023,Hyderabad,Mohit Avasthi,,,"₹20,00,000",No,No
2023,Hyderabad,Ottneil Baartman,,,"₹20,00,000",No,No
2023,Hyderabad,Gurnoor Singh Brar,,,"₹20,00,000",No,No
2023,Hyderabad,Shahrukh Dar,,,"₹20,00,000",No,No
2023,Hyderabad,Pankaj Jaswal,,,"₹20,00,000",No,No
2023,Hyderabad,Venkatesh Muralidhara,,,"₹20,00,000",No,No
2023,Hyderabad,Geet Puri,,,"₹20,00,000",No,No
2023,Hyderabad,E. Sanketh,,,"₹20,00,000",No,No
2023,Hyderabad,Ajay Sarkar,,,"₹20,00,000",No,No
2023,Hyderabad,Ashok Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Kanwar Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Shivam Chaudhary,,,"₹20,00,000",No,No
2023,Hyderabad,Ashwin Das,,,"₹20,00,000",No,No
2023,Hyderabad,Chirag Jani,,,"₹20,00,000",No,No
2023,Hyderabad,Akshay Karnewar,,,"₹20,00,000",No,No
2023,Hyderabad,Bhagmender Lather,,,"₹20,00,000",No,No
2023,Hyderabad,Lone Muzaffar,,,"₹20,00,000",No,No
2023,Hyderabad,Pulkit Narang,,,"₹20,00,000",No,No
2023,Hyderabad,Rohit Rayudu,,,"₹20,00,000",No,No
2023,Hyderabad,Sameer Rizvi,,,"₹20,00,000",No,No
2023,Hyderabad,Tunish Sawkar,,,"₹20,00,000",No,No
2023,Hyderabad,Auqib Dar,,,"₹20,00,000",No,No
2023,Hyderabad,Mukhtar Hussain,,,"₹20,00,000",No,No
2023,Hyderabad,Ashwani Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Hemant Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Nathan McAndrew,,,"₹20,00,000",No,No
2023,Hyderabad,Rajesh Mohanty,,,"₹20,00,000",No,No
2023,Hyderabad,Ravi Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Vikash Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Ruben Trumpelmann,,,"₹20,00,000",No,No
2023,Hyderabad,Koushik Vasuki,,,"₹20,00,000",No,No
2023,Hyderabad,Vasu Vats,,,"₹20,00,000",No,No
2023,Hyderabad,Shubham Agrawal,,,"₹20,00,000",No,No
2023,Hyderabad,Baba Aparajith,,,"₹20,00,000",No,No
2023,Hyderabad,Anshul Kamboj,,,"₹20,00,000",No,No
2023,Hyderabad,Azim Kazi,,,"₹20,00,000",No,No
2023,Hyderabad,Dev Lakra,,,"₹20,00,000",No,No
2023,Hyderabad,Jitender Pal,,,"₹20,00,000",No,No
2023,Hyderabad,Ritwik Roy Chowdhury,,,"₹20,00,000",No,No
2023,Hyderabad,Utkarsh Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Shubham Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Avneesh Sudha,,,"₹20,00,000",No,No
2023,Hyderabad,Asad Jamil Ahmed,,,"₹20,00,000",No,No
2023,Hyderabad,Bandaru Ayyappa,,,"₹20,00,000",No,No
2023,Hyderabad,Aashish Bhatt,,,"₹20,00,000",No,No
2023,Hyderabad,McKenny Clarke,,,"₹20,00,000",No,No
2023,Hyderabad,Shubham Kapse,,,"₹20,00,000",No,No
2023,Hyderabad,Gourav Koul,,,"₹20,00,000",No,No
2023,Hyderabad,Raunak Kumar,,,"₹20,00,000",No,No
2023,Hyderabad,Trilok Nag,,,"₹20,00,000",No,No
2023,Hyderabad,Atal Bihari Rai,,,"₹20,00,000",No,No
2023,Hyderabad,Ramon Simmonds,,,"₹20,00,000",No,No
2023,Hyderabad,Rajeev Singh,,,"₹20,00,000",No,No
2023,Hyderabad,Mohd. Wasim,,,"₹20,00,000",No,No
2023,Hyderabad,Atharva Ankolekar,,,"₹20,00,000",No,No
2023,Hyderabad,Khizar Dafedar,,,"₹20,00,000",No,No
2023,Hyderabad,Naman Dhir,,,"₹20,00,000",No,No
2023,Hyderabad,Sahil Dhiwan,,,"₹20,00,000",No,No
2023,Hyderabad,Sampark Gupta,,,"₹20,00,000",No,No
2023,Hyderabad,Jordan Hermann,,,"₹20,00,000",No,No
2023,Hyderabad,Hayden Kerr,,,"₹20,00,000",No,No
2023,Hyderabad,Salman Khan,,,"₹20,00,000",No,No
2023,Hyderabad,Sairaj Patil,,,"₹20,00,000",No,No
2023,Hyderabad,Divyaansh Saxena,,,"₹20,00,000",No,No
2023,Hyderabad,Purnank Tyagi,,,"₹20,00,000",No,No
2023,Hyderabad,Prince Yadav,,,"₹20,00,000",No,No
2023,Hyderabad,Deepraj Gaonkar,,,"₹20,00,000",No,No
2023,Hyderabad,Shubham Garhwal,,,"₹20,00,000",No,No
2023,Hyderabad,Deepesh Nailwal,,,"₹20,00,000",No,No
2023,Hyderabad,Arjun Rapria,,,"₹20,00,000",No,No
2023,Hyderabad,Shashwat Rawat,,,"₹20,00,000",No,No
2023,Hyderabad,Sumit Ruikar,,,"₹20,00,000",No,No
2023,Hyderabad,Shivam Sharma,,,"₹20,00,000",No,No
2023,Hyderabad,Rajandeep Singh,,,"₹20,00,000",No,No
