Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2022,Royals,James Neesham,,,"₹1,50,00,000",No,No
2022,Royals,Karun Nair,,,"₹1,40,00,000",No,No
2022,Royals,Rassie Van Der Dussen,,,"₹1,00,00,000",No,No
2022,Royals,Daryl Mitchell,,,"₹75,00,000",No,No
2022,Royals,Obed Mccoy,,,"₹75,00,000",No,No
2022,Royals,K.C Cariappa,,,"₹30,00,000",No,No
2022,Royals,Kuldeep  Sen,,,"₹20,00,000",No,No
2022,Royals,Dhruv Jurel,,,"₹20,00,000",No,No
2022,Royals,Tejas Baroka,,,"₹20,00,000",No,No
2022,Royals,Kuldip Yadav,,,"₹20,00,000",No,No
2022,Royals,Shubham Garhwal,,,"₹20,00,000",No,No
2022,Royals,Anunay Singh,,,"₹20,00,000",No,No
2022,Challengers Bangalore,Wanindu Hasaranga,,,"₹10,75,00,000",No,No
2022,Challengers Bangalore,Harshal Patel,,,"₹10,75,00,000",No,No
2022,Challengers Bangalore,Josh Hazlewood,,,"₹7,75,00,000",No,No
2022,Challengers Bangalore,Faf Du Plessis,,,"₹7,00,00,000",No,No
2022,Challengers Bangalore,Dinesh  Karthik,,,"₹5,50,00,000",No,No
2022,Challengers Bangalore,Anuj Rawat,,,"₹3,40,00,000",No,No
2022,Challengers Bangalore,Shahbaz Ahamad,,,"₹2,40,00,000",No,No
2022,Challengers Bangalore,David Willey,,,"₹2,00,00,000",No,No
2022,Challengers Bangalore,Sherfane Rutherford,,,"₹1,00,00,000",No,No
2022,Challengers Bangalore,Mahipal Lomror,,,"₹95,00,000",No,No
2022,Challengers Bangalore,Finn Allen,,,"₹80,00,000",No,No
2022,Challengers Bangalore,Jason Behrendorff,,,"₹75,00,000",No,No
2022,Challengers Bangalore,Siddharth  Kaul,,,"₹75,00,000",No,No
2022,Challengers Bangalore,Karn Sharma,,,"₹50,00,000",No,No
2022,Challengers Bangalore,Suyash Prabhudessai,,,"₹30,00,000",No,No
2022,Challengers Bangalore,Chama Milind,,,"₹25,00,000",No,No
2022,Challengers Bangalore,Akash  Deep,,,"₹20,00,000",No,No
2022,Challengers Bangalore,Luvnith Sisodia,,,"₹20,00,000",No,No
2022,Challengers Bangalore,Aneeshwar Gautam,,,"₹20,00,000",No,No
2022,Hyderabad,Nicholas Pooran,,,"₹10,75,00,000",No,No
2022,Hyderabad,Washington Sundar,,,"₹8,75,00,000",No,No
2022,Hyderabad,Rahul Tripathi,,,"₹8,50,00,000",No,No
2022,Hyderabad,Romario Shepherd,,,"₹7,75,00,000",No,No
2022,Hyderabad,Abhishek Sharma,,,"₹6,50,00,000",No,No
2022,Hyderabad,Bhuvneshwar Kumar,,,"₹4,20,00,000",No,No
2022,Hyderabad,Marco Jansen,,,"₹4,20,00,000",No,No
2022,Hyderabad,T. Natarajan,,,"₹4,00,00,000",No,No
2022,Hyderabad,Kartik Tyagi,,,"₹4,00,00,000",No,No
2022,Hyderabad,Aiden Markram,,,"₹2,60,00,000",No,No
2022,Hyderabad,Sean Abbott,,,"₹2,40,00,000",No,No
2022,Hyderabad,Glenn Phillips,,,"₹1,50,00,000",No,No
2022,Hyderabad,Shreyas Gopal,,,"₹75,00,000",No,No
2022,Hyderabad,Vishnu Vinod,,,"₹50,00,000",No,No
2022,Hyderabad,Fazalhaq Farooqi,,,"₹50,00,000",No,No
2022,Hyderabad,Priyam  Garg,,,"₹20,00,000",No,No
2022,Hyderabad,Jagadeesha Suchith,,,"₹20,00,000",No,No
2022,Hyderabad,R Samarth,,,"₹20,00,000",No,No
2022,Hyderabad,Shashank Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Saurabh Dubey,,,"₹20,00,000",No,No
2022,Hyderabad,Suresh Raina,,,"₹2,00,00,000",No,No
2022,Hyderabad,Steve Smith,,,"₹2,00,00,000",No,No
2022,Hyderabad,Shakib Al Hasan,,,"₹2,00,00,000",No,No
2022,Hyderabad,Adil Rashid,,,"₹2,00,00,000",No,No
2022,Hyderabad,Imran Tahir,,,"₹2,00,00,000",No,No
2022,Hyderabad,Mujeeb Zadran,,,"₹2,00,00,000",No,No
2022,Hyderabad,Adam Zampa,,,"₹2,00,00,000",No,No
2022,Hyderabad,James Vince,,,"₹2,00,00,000",No,No
2022,Hyderabad,Marchant De Lange,,,"₹2,00,00,000",No,No
2022,Hyderabad,Saqib Mahmood,,,"₹2,00,00,000",No,No
2022,Hyderabad,Ashton Agar,,,"₹2,00,00,000",No,No
2022,Hyderabad,Craig Overton,,,"₹2,00,00,000",No,No
2022,Hyderabad,Amit Mishra,,,"₹1,50,00,000",No,No
2022,Hyderabad,Aaron Finch,,,"₹1,50,00,000",No,No
2022,Hyderabad,Dawid Malan,,,"₹1,50,00,000",No,No
2022,Hyderabad,Eoin  Morgan,,,"₹1,50,00,000",No,No
2022,Hyderabad,Ishant Sharma,,,"₹1,50,00,000",No,No
2022,Hyderabad,Chris Lynn,,,"₹1,50,00,000",No,No
2022,Hyderabad,Usman Khawaja,,,"₹1,50,00,000",No,No
2022,Hyderabad,Lewis Gregory,,,"₹1,50,00,000",No,No
2022,Hyderabad,Kane Richardson,,,"₹1,50,00,000",No,No
2022,Hyderabad,Colin Munro,,,"₹1,50,00,000",No,No
2022,Hyderabad,Marnus Labuschagne,,,"₹1,00,00,000",No,No
2022,Hyderabad,Piyush Chawla,,,"₹1,00,00,000",No,No
2022,Hyderabad,Tabraiz Shamsi,,,"₹1,00,00,000",No,No
2022,Hyderabad,Joshua Philippe,,,"₹1,00,00,000",No,No
2022,Hyderabad,Andrew Tye,,,"₹1,00,00,000",No,No
2022,Hyderabad,Rilee Rossouw,,,"₹1,00,00,000",No,No
2022,Hyderabad,Roston Chase,,,"₹1,00,00,000",No,No
2022,Hyderabad,Moises Henriques,,,"₹1,00,00,000",No,No
2022,Hyderabad,Kedar Jadhav,,,"₹1,00,00,000",No,No
2022,Hyderabad,Colin  De Grandhomme,,,"₹1,00,00,000",No,No
2022,Hyderabad,James Faulkner,,,"₹1,00,00,000",No,No
2022,Hyderabad,Darcy Short,,,"₹1,00,00,000",No,No
2022,Hyderabad,Sheldon Cottrell,,,"₹75,00,000",No,No
2022,Hyderabad,Reece Topley,,,"₹75,00,000",No,No
2022,Hyderabad,Todd Astle,,,"₹75,00,000",No,No
2022,Hyderabad,Martin Guptill,,,"₹75,00,000",No,No
2022,Hyderabad,Ben Cutting,,,"₹75,00,000",No,No
2022,Hyderabad,Scott Kuggeleijn,,,"₹75,00,000",No,No
2022,Hyderabad,Dhawal Kulkarni,,,"₹75,00,000",No,No
2022,Hyderabad,Darren Bravo,,,"₹75,00,000",No,No
2022,Hyderabad,Carlos Brathwaite,,,"₹75,00,000",No,No
2022,Hyderabad,Keemo Paul,,,"₹75,00,000",No,No
2022,Hyderabad,Billy Stanlake,,,"₹75,00,000",No,No
2022,Hyderabad,Cheteshwar  Pujara,,,"₹50,00,000",No,No
2022,Hyderabad,Saurabh Tiwary,,,"₹50,00,000",No,No
2022,Hyderabad,Qais Ahmad,,,"₹50,00,000",No,No
2022,Hyderabad,Ish Sodhi,,,"₹50,00,000",No,No
2022,Hyderabad,Najibullah Zadran,,,"₹50,00,000",No,No
2022,Hyderabad,Charith Asalanka,,,"₹50,00,000",No,No
2022,Hyderabad,George Garton,,,"₹50,00,000",No,No
2022,Hyderabad,Litton Das,,,"₹50,00,000",No,No
2022,Hyderabad,Niroshan Dickwella,,,"₹50,00,000",No,No
2022,Hyderabad,Andre Fletcher,,,"₹50,00,000",No,No
2022,Hyderabad,Rahmanullah Gurbaz,,,"₹50,00,000",No,No
2022,Hyderabad,Shai Hope,,,"₹50,00,000",No,No
2022,Hyderabad,Heinrich Klaasen,,,"₹50,00,000",No,No
2022,Hyderabad,Ben Mcdermott,,,"₹50,00,000",No,No
2022,Hyderabad,Kusal Mendis,,,"₹50,00,000",No,No
2022,Hyderabad,Kusal Perera,,,"₹50,00,000",No,No
2022,Hyderabad,Sandeep Warrier,,,"₹50,00,000",No,No
2022,Hyderabad,Akila Dhananjaya,,,"₹50,00,000",No,No
2022,Hyderabad,Zahir Khan,,,"₹50,00,000",No,No
2022,Hyderabad,Keshav Maharaj,,,"₹50,00,000",No,No
2022,Hyderabad,Waqar Salamkheil,,,"₹50,00,000",No,No
2022,Hyderabad,Rahul Sharma,,,"₹50,00,000",No,No
2022,Hyderabad,Hayden Walsh,,,"₹50,00,000",No,No
2022,Hyderabad,Brandon King,,,"₹50,00,000",No,No
2022,Hyderabad,Janneman Malan,,,"₹50,00,000",No,No
2022,Hyderabad,Paul Stirling,,,"₹50,00,000",No,No
2022,Hyderabad,Hanuma Vihari,,,"₹50,00,000",No,No
2022,Hyderabad,Hazratullah Zazai,,,"₹50,00,000",No,No
2022,Hyderabad,Akeal Hosein,,,"₹50,00,000",No,No
2022,Hyderabad,Karim Janat,,,"₹50,00,000",No,No
2022,Hyderabad,Pawan Negi,,,"₹50,00,000",No,No
2022,Hyderabad,Taskin Ahmed,,,"₹50,00,000",No,No
2022,Hyderabad,Naveen  Ul Haq,,,"₹50,00,000",No,No
2022,Hyderabad,David Wiese,,,"₹50,00,000",No,No
2022,Hyderabad,Shamrah Brooks,,,"₹50,00,000",No,No
2022,Hyderabad,Avishka Fernando,,,"₹50,00,000",No,No
2022,Hyderabad,Zubayr Hamza,,,"₹50,00,000",No,No
2022,Hyderabad,Pathum Nissaanka,,,"₹50,00,000",No,No
2022,Hyderabad,Kurtis Patterson,,,"₹50,00,000",No,No
2022,Hyderabad,Hashmatullah Shahidi,,,"₹50,00,000",No,No
2022,Hyderabad,Manoj Tiwary,,,"₹50,00,000",No,No
2022,Hyderabad,Gulbadin Naib,,,"₹50,00,000",No,No
2022,Hyderabad,Parvez Rasool,,,"₹50,00,000",No,No
2022,Hyderabad,Dasun Shanaka,,,"₹50,00,000",No,No
2022,Hyderabad,Wesley Agar,,,"₹50,00,000",No,No
2022,Hyderabad,Shoriful Islam,,,"₹50,00,000",No,No
2022,Hyderabad,Josh Little,,,"₹50,00,000",No,No
2022,Hyderabad,Blessing Muzarabani,,,"₹50,00,000",No,No
2022,Hyderabad,Jayden Seales,,,"₹50,00,000",No,No
2022,Hyderabad,Mohit Sharma,,,"₹50,00,000",No,No
2022,Hyderabad,Barinder Sran,,,"₹50,00,000",No,No
2022,Hyderabad,Neil Wagner,,,"₹50,00,000",No,No
2022,Hyderabad,Curtis Campher,,,"₹50,00,000",No,No
2022,Hyderabad,Wayne Parnell,,,"₹50,00,000",No,No
2022,Hyderabad,Samit Patel,,,"₹50,00,000",No,No
2022,Hyderabad,Thisara Perera,,,"₹50,00,000",No,No
2022,Hyderabad,Murali Vijay,,,"₹50,00,000",No,No
2022,Hyderabad,Jack Wildermuth,,,"₹50,00,000",No,No
2022,Hyderabad,Hamish Bennett,,,"₹50,00,000",No,No
2022,Hyderabad,Daryn Dupavillon,,,"₹50,00,000",No,No
2022,Hyderabad,Fidel Edwards,,,"₹50,00,000",No,No
2022,Hyderabad,Hamid Hassan,,,"₹50,00,000",No,No
2022,Hyderabad,Lahiru Kumara,,,"₹50,00,000",No,No
2022,Hyderabad,Joel Paris,,,"₹50,00,000",No,No
2022,Hyderabad,S. Sreesanth,,,"₹50,00,000",No,No
2022,Hyderabad,Oshane Thomas,,,"₹50,00,000",No,No
2022,Hyderabad,Blair Tickner,,,"₹50,00,000",No,No
2022,Hyderabad,Isuru Udana,,,"₹50,00,000",No,No
2022,Hyderabad,Mark Adnair,,,"₹50,00,000",No,No
2022,Hyderabad,Hilton Cartwright,,,"₹50,00,000",No,No
2022,Hyderabad,Gareth Delany,,,"₹50,00,000",No,No
2022,Hyderabad,Danushka Gunatilaka,,,"₹50,00,000",No,No
2022,Hyderabad,Anaru  Kitchen,,,"₹50,00,000",No,No
2022,Hyderabad,Dhananjaya Lakshan,,,"₹50,00,000",No,No
2022,Hyderabad,Sisanda Magala,,,"₹50,00,000",No,No
2022,Hyderabad,Andile Phehlukwayo,,,"₹50,00,000",No,No
2022,Hyderabad,Seekkuge Prasanna,,,"₹50,00,000",No,No
2022,Hyderabad,Raymon Reifer,,,"₹50,00,000",No,No
2022,Hyderabad,Brad Wheal,,,"₹50,00,000",No,No
2022,Hyderabad,Sandeep Lamichhane,,,"₹40,00,000",No,No
2022,Hyderabad,Tom Kohler-Cadmore,,,"₹40,00,000",No,No
2022,Hyderabad,Harpreet Bhatia,,,"₹40,00,000",No,No
2022,Hyderabad,Laurie Evans,,,"₹40,00,000",No,No
2022,Hyderabad,Arun  Karthick,,,"₹40,00,000",No,No
2022,Hyderabad,Kennar Lewis,,,"₹40,00,000",No,No
2022,Hyderabad,Ali Khan,,,"₹40,00,000",No,No
2022,Hyderabad,Chris Green,,,"₹40,00,000",No,No
2022,Hyderabad,Ben Dwarshuis,,,"₹30,00,000",No,No
2022,Hyderabad,Jalaj Saxena,,,"₹30,00,000",No,No
2022,Hyderabad,Matt Kelly,,,"₹30,00,000",No,No
2022,Hyderabad,Rajat Patidar,,,"₹20,00,000",No,No
2022,Hyderabad,Mohammed Azharuddeen,,,"₹20,00,000",No,No
2022,Hyderabad,Vishnu Solanki,,,"₹20,00,000",No,No
2022,Hyderabad,M. Siddharth,,,"₹20,00,000",No,No
2022,Hyderabad,Sachin Baby,,,"₹20,00,000",No,No
2022,Hyderabad,Ricky Bhui,,,"₹20,00,000",No,No
2022,Hyderabad,Himanshu Rana,,,"₹20,00,000",No,No
2022,Hyderabad,Harnoor Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Himmat Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Virat  Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Arzan Nagwaswalla,,,"₹20,00,000",No,No
2022,Hyderabad,Akash Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Yash Thakur,,,"₹20,00,000",No,No
2022,Hyderabad,Vasu Vats,,,"₹20,00,000",No,No
2022,Hyderabad,Mujtaba Yousuf,,,"₹20,00,000",No,No
2022,Hyderabad,Tanmay Agarwal,,,"₹20,00,000",No,No
2022,Hyderabad,Shivam Chauhan,,,"₹20,00,000",No,No
2022,Hyderabad,Nikhil Gangta,,,"₹20,00,000",No,No
2022,Hyderabad,Rohan Kadam,,,"₹20,00,000",No,No
2022,Hyderabad,Priyank Panchal,,,"₹20,00,000",No,No
2022,Hyderabad,Sameer Rizvi,,,"₹20,00,000",No,No
2022,Hyderabad,Ritwik Roy Chowdhury,,,"₹20,00,000",No,No
2022,Hyderabad,Apoorv Wankhade,,,"₹20,00,000",No,No
2022,Hyderabad,Atharva Ankolekar,,,"₹20,00,000",No,No
2022,Hyderabad,Tanay Thyagarajan,,,"₹20,00,000",No,No
2022,Hyderabad,Ankush Bains,,,"₹20,00,000",No,No
2022,Hyderabad,Prashant Chopra,,,"₹20,00,000",No,No
2022,Hyderabad,Kedar Devdhar,,,"₹20,00,000",No,No
2022,Hyderabad,Shreevats Goswami,,,"₹20,00,000",No,No
2022,Hyderabad,Akshdeep  Nath,,,"₹20,00,000",No,No
2022,Hyderabad,Aditya Tare,,,"₹20,00,000",No,No
2022,Hyderabad,Upendra Singh Yadav,,,"₹20,00,000",No,No
2022,Hyderabad,Pankaj Jaswal,,,"₹20,00,000",No,No
2022,Hyderabad,Lukman Hussain Meriwala,,,"₹20,00,000",No,No
2022,Hyderabad,Vyshak Vijay Kumar,,,"₹20,00,000",No,No
2022,Hyderabad,Zeeshan Ansari,,,"₹20,00,000",No,No
2022,Hyderabad,Yuvraj Chudasama,,,"₹20,00,000",No,No
2022,Hyderabad,Dharmendrasinh Jadeja,,,"₹20,00,000",No,No
2022,Hyderabad,Khrievitso Kense,,,"₹20,00,000",No,No
2022,Hyderabad,Prince Balwant Rai,,,"₹20,00,000",No,No
2022,Hyderabad,Pardeep Sahu,,,"₹20,00,000",No,No
2022,Hyderabad,Midhun Sudhesan,,,"₹20,00,000",No,No
2022,Hyderabad,Sudip  Chatterjee,,,"₹20,00,000",No,No
2022,Hyderabad,Hiten Dalal,,,"₹20,00,000",No,No
2022,Hyderabad,Abhimanyu Easwaran,,,"₹20,00,000",No,No
2022,Hyderabad,Rahul Gahlaut,,,"₹20,00,000",No,No
2022,Hyderabad,Amandeep Khare,,,"₹20,00,000",No,No
2022,Hyderabad,Mayank Rawat,,,"₹20,00,000",No,No
2022,Hyderabad,Dhruv Shorey,,,"₹20,00,000",No,No
2022,Hyderabad,Hayden Kerr,,,"₹20,00,000",No,No
2022,Hyderabad,Saurabh Kumar,,,"₹20,00,000",No,No
2022,Hyderabad,Shams Mulani,,,"₹20,00,000",No,No
