Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2023,Hyderabad,Christiaan Jonker,Overseas,Batter,"₹50,00,000",No,No
2023,Hyderabad,Brandon King,Overseas,Batter,"₹50,00,000",No,No
2023,Hyderabad,Karun Nair,Indian,Batter,"₹50,00,000",No,No
2023,Hyderabad,Pathum Nissaanka,Overseas,Batter,"₹50,00,000",No,No
2023,Hyderabad,Gurkeerat Singh,Indian,Batter,"₹50,00,000",No,No
2023,Hyderabad,Harry Tector,Overseas,Batter,"₹50,00,000",No,No
2023,Hyderabad,Najibullah Zadran,Overseas,Batter,"₹50,00,000",No,No
2023,Hyderabad,Qais Ahmad,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Charith Asalanka,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Dominic Drakes,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,George Garton,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Chamika Karunaratne,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Sandeep Warrier,Indian,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Ben Dwarshuis,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Richard Gleeson,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Lahiru Kumara,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Dilshan Madushanka,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Billy Stanlake,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Afif Hossain,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Scott Kuggeleijn,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Sisanda Magala,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Dhananjaya Silva,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Dunith Wellalage,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Varun Aaron,Indian,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Sheldon Cottrel,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Daryn Dupavillon,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Dhawal Kulkarni,Indian,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Barinder Sran,Indian,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Glenton Stuurman,Overseas,Bowler,"₹50,00,000",No,No
2023,Hyderabad,Rehan Ahmed,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Fabian Allen,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Karim Janat,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Keshav Maharaj,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Pawan Negi,Indian,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Keemo Paul,Overseas,All-Rounder,"₹50,00,000",No,No
2023,Hyderabad,Will Smeed,Overseas,Batter,"₹40,00,000",No,No
2023,Hyderabad,Jordan Thompson,Overseas,All-Rounder,"₹40,00,000",No,No
2023,Hyderabad,Thomas Helm,Overseas,Bowler,"₹40,00,000",No,No
2023,Hyderabad,James Fuller,Overseas,All-Rounder,"₹40,00,000",No,No
2023,Hyderabad,Benny Howell,Overseas,All-Rounder,"₹40,00,000",No,No
2023,Hyderabad,Lance Morris,Overseas,Bowler,"₹30,00,000",No,No
2023,Hyderabad,Apoorv Wankhade,Indian,Batter,"₹30,00,000",No,No
2023,Hyderabad,Aniket Choudhary,Indian,Bowler,"₹30,00,000",No,No
2023,Hyderabad,Shubham Khajuria,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Rohan Kunnummal,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Chethan L.R.,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Himmat Singh,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Corbin Bosch,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Priyam Garg,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Saurabh Kumar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shashank Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Mohammed Azharuddeen,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Dinesh Bana,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Abhimanyu Easwaran,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sumit Kumar,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Mujtaba Yousuf,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Chintal Gandhi,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shreyas Gopal,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,S Midhun,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Izharulhuq Naveed,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Sachin Baby,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Ashwin Hebbar,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Pukhraj Mann,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Akshat Raghuwanshi,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Himanshu Rana,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Shoun Roger,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Virat Singh,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Gerald Coetzee,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Evan Jones,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Abid Mushtaq,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Suryansh Shedge,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Jagadeesha Suchith,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ricky Bhui,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Baba Indrajith,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Sheldon Jackson,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Aryan Juyal,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Kirant Shinde,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Luvnith Sisodia,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Vishnu Solanki,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Ravi Kumar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Sushant Mishra,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Arzan Nagwaswalla,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ishan Porel,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Akash Singh,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Basil Thampi,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Paul Van Meekeren,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Vyshak Vijay Kumar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,S.Ajith Ram,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Satyajeet Bachhav,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Tejas Baroka,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Yuvraj Chudasama,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Peter Hatzoglou,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Karthik Meiyappan,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shivam Sharma,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Priyansh Arya,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Matthew Breetzke,Overseas,Batter,"₹20,00,000",No,No
2023,Hyderabad,Shivam Chauhan,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Rahul Gahlaut,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Sudip Gharami,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,C. Hari Nishaanth,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Amandeep Khare,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Bhanu Pania,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Ekant Sen,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Akash Singh,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Himanshu Bisht,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Mickil Jaiswal,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,G.Aniketh Reddy,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Atit Sheth,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,M. Siddharth,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Tanay Thyagarajann,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sumeet Verma,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sanjay Yadav,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ajitesh Guruswamy,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Yash Kothari,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Suresh Kumar,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Kumar Kushagra,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Anmol Malhotra,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Robin Minz,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Agniv Pan,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Priyesh Patel,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Mitesh Patel,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Abishek Porel,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Bharat Sharma,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Vivek Singh,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Abhijeet Tomar,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Basit Bashir,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Nandre Burger,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Rasikh Dar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Sakib Hussain,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Waseem Khanday,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ravi Kiran Majeti,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Lukman Hussain Meriwala,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Anuj Raj,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ankit Singh Rajpoot,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Prince Yadav,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Prithviraj Yarra,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Mushtaq Beg,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Rocky Bhasker,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Sanjith Devaraj,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Allah Mohammad,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Lalit Mohan,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Bhuwan Rohilla,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Aman Sharma,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Manav Suthar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Anirudh Balachander,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Gourav Choudhary,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Saurav Chuahan,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Kumar Deobrat,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Chirag Gandhi,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Arman Jaffer,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Madhav Kaushik,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Priyank Panchal,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Ayush Pandey,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Rohan Patil,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Sanjay Ramaswamy,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Siddharth Yadav,Indian,Batter,"₹20,00,000",No,No
2023,Hyderabad,Prayas Barman,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Rahul Buddhi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Vaisakh Chandran,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Writtick Chatterjee,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Prashant Chopra,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Harsh Dubey,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Tanush Kotian,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ninad Rathva,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,B. Surya,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shivank Vashisth,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ankush Bains,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Christopher Benjamin,Overseas,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Connor Esterhuizen,Overseas,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Mohd Arslan Khan,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Mamidi Krishna,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Fazil Makaya,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Akshdeep Nath,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Deepak Punia,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Ateev Saini,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Bipin Saurabh,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,B.R. Sharath,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Yashovardhan Singh,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Lakshay Thareja,Indian,Wicket-Keeper,"₹20,00,000",No,No
2023,Hyderabad,Mohit Avasthi,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ottneil Baartman,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Gurnoor Singh Brar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shahrukh Dar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Pankaj Jaswal,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Venkatesh Muralidhara,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Geet Puri,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,E. Sanketh,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ajay Sarkar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ashok Sharma,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Kanwar Singh,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shivam Chaudhary,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ashwin Das,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Chirag Jani,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Akshay Karnewar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Bhagmender Lather,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Lone Muzaffar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Pulkit Narang,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Rohit Rayudu,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sameer Rizvi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Tunish Sawkar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Auqib Dar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Mukhtar Hussain,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ashwani Kumar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Hemant Kumar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Nathan McAndrew,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Rajesh Mohanty,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ravi Sharma,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Vikash Singh,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ruben Trumpelmann,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Koushik Vasuki,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Vasu Vats,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shubham Agrawal,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Baba Aparajith,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Anshul Kamboj,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Azim Kazi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Dev Lakra,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Jitender Pal,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ritwik Roy Chowdhury,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Utkarsh Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shubham Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Avneesh Sudha,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Asad Jamil Ahmed,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Bandaru Ayyappa,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Aashish Bhatt,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,McKenny Clarke,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Shubham Kapse,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Gourav Koul,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Raunak Kumar,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Trilok Nag,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Atal Bihari Rai,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Ramon Simmonds,Overseas,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Rajeev Singh,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Mohd. Wasim,Indian,Bowler,"₹20,00,000",No,No
2023,Hyderabad,Atharva Ankolekar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Khizar Dafedar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Naman Dhir,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sahil Dhiwan,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sampark Gupta,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Jordan Hermann,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Hayden Kerr,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Salman Khan,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sairaj Patil,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Divyaansh Saxena,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Purnank Tyagi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Prince Yadav,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Deepraj Gaonkar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shubham Garhwal,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Deepesh Nailwal,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Arjun Rapria,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shashwat Rawat,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sumit Ruikar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shivam Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Rajandeep Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Anunay Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Digvesh Singh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Pranshu Vijayran,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Prerit Dutta,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ramakrishna Ghosh,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shubhang Hegde,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shamshuzama Kazi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Ayaz Khan,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Amit Pachhara,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Akul Pandove,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Garv Sangwan,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Shubham Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Amit Yadav,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Amit Ali,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Rishabh Chauhan,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Matthew Forde,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sammar Gajjar,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Rajneesh Gurbani,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Divyansh Joshi,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Dhruv Patel,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Jack Prestwidge,Overseas,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Aditya Sarvate,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Sagar Solanki,Indian,All-Rounder,"₹20,00,000",No,No
2023,Hyderabad,Prenelan Subrayen,Overseas,All-Rounder,"₹20,00,000",No,No
2024,Super Kings,Daryl Mitchell,Overseas,All-Rounder,"₹14,00,00,000",No,No
2024,Super Kings,Sameer Rizvi,Indian,Batter,"₹8,40,00,000",No,No
2024,Super Kings,Shardul Thakur,Indian,All-Rounder,"₹4,00,00,000",No,No
2024,Super Kings,Mustafizur Rahman,Overseas,Bowler,"₹2,00,00,000",No,No
2024,Super Kings,Rachin Ravindra,Overseas,All-Rounder,"₹1,80,00,000",No,No
2024,Super Kings,Avanish Rao Aravelly,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Capitals,Kumar Kushagra,Indian,Wicket-Keeper,"₹7,20,00,000",No,No
2024,Capitals,Jhye Richardson,Overseas,Bowler,"₹5,00,00,000",No,No
2024,Capitals,Harry Brook,Overseas,Batter,"₹4,00,00,000",No,No
2024,Capitals,Sumit Kumar,Indian,All-Rounder,"₹1,00,00,000",No,No
2024,Capitals,Shai Hope,Overseas,Wicket-Keeper,"₹75,00,000",No,No
2024,Capitals,Tristan Stubbs,Overseas,Wicket-Keeper,"₹50,00,000",No,No
2024,Capitals,Ricky Bhui,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Capitals,Swastik Chhikara,Indian,Batter,"₹20,00,000",No,No
2024,Capitals,Rasikh Dar,Indian,Bowler,"₹20,00,000",No,No
2024,Titans,Spencer Johnson,Overseas,Bowler,"₹10,00,00,000",No,No
2024,Titans,Shahrukh Khan,Indian,All-Rounder,"₹7,40,00,000",No,No
2024,Titans,Umesh Yadav,Indian,Bowler,"₹5,80,00,000",No,No
2024,Titans,Robin Minz,Indian,Wicket-Keeper,"₹3,60,00,000",No,No
2024,Titans,Sushant Mishra,Indian,Bowler,"₹2,20,00,000",No,No
2024,Titans,Kartik Tyagi,Indian,Bowler,"₹60,00,000",No,No
2024,Titans,Azmatullah Omarzai,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Titans,Manav Suthar,Indian,Bowler,"₹20,00,000",No,No
2024,Knight Riders,Mitchell  Starc,Overseas,Bowler,"₹24,75,00,000",No,No
2024,Knight Riders,Mujeeb Rahman,Overseas,Bowler,"₹2,00,00,000",No,No
2024,Knight Riders,Sherfane Rutherford,Overseas,Batter,"₹1,50,00,000",No,No
2024,Knight Riders,Gus Atkinson,Overseas,Bowler,"₹1,00,00,000",No,No
2024,Knight Riders,Manish Pandey,Indian,Batter,"₹50,00,000",No,No
2024,Knight Riders,K.S. Bharat,Indian,Wicket-Keeper,"₹50,00,000",No,No
2024,Knight Riders,Chetan Sakariya,Indian,Bowler,"₹50,00,000",No,No
2024,Knight Riders,Angkrish Raghuvanshi,Indian,Batter,"₹20,00,000",No,No
2024,Knight Riders,Ramandeep  Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Knight Riders,Sakib Hussain,Indian,Bowler,"₹20,00,000",No,No
2024,Super Giants,Shivam  Mavi,Indian,Bowler,"₹6,40,00,000",No,No
2024,Super Giants,M. Siddharth,Indian,Bowler,"₹2,40,00,000",No,No
2024,Super Giants,David Willey,Overseas,All-Rounder,"₹2,00,00,000",No,No
2024,Super Giants,Ashton Turner,Overseas,Batter,"₹1,00,00,000",No,No
2024,Super Giants,Arshin Kulkarni,Indian,All-Rounder,"₹20,00,000",No,No
2024,Super Giants,Mohd. Arshad Khan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Indians,Gerald Coetzee,Overseas,All-Rounder,"₹5,00,00,000",No,No
2024,Indians,Nuwan Thushara,Overseas,Bowler,"₹4,80,00,000",No,No
2024,Indians,Dilshan Madushanka,Overseas,Bowler,"₹4,60,00,000",No,No
2024,Indians,Mohammad Nabi,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Indians,Shreyas Gopal,Indian,Bowler,"₹20,00,000",No,No
2024,Indians,Shivalik Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2024,Indians,Anshul Kamboj,Indian,All-Rounder,"₹20,00,000",No,No
2024,Indians,Naman Dhir,Indian,All-Rounder,"₹20,00,000",No,No
